orgyear,orgtype,orgid,orgchapter,rowid,rowname,rowlevel,rowparent,rozpocet,pozmenach,skutecnost
2011,chapter,381,381,54,Ostatní neinvestiční výdaje jinde nezařazené,tree-depth-4,53,10,10,10
2011,chapter,381,381,55,"Výdaje na platy, ostatní platby za provedenou práci a pojistné",tree-depth-2,1,320266,320266,320448
2011,chapter,381,381,56,Ostatní platby za provedenou práci,tree-depth-3,55,20304,20304,20304
2011,chapter,381,381,57,Odstupné,tree-depth-4,56,390,390,390
2011,chapter,381,381,58,Ostatní osobní výdaje,tree-depth-4,56,1350,1350,1350
2011,chapter,381,381,59,Platy představitelů státní moci a některých orgánů,tree-depth-4,56,18564,18564,18564
2011,chapter,381,381,60,Platy,tree-depth-3,55,218700,218700,218836
2011,chapter,381,381,61,Platy zaměstnanců v pracovním poměru,tree-depth-4,60,218700,218700,218836
2011,chapter,381,381,62,Povinné pojistné placené zaměstnavatelem,tree-depth-3,55,81262,81262,81308
2011,chapter,381,381,63,Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti,tree-depth-4,62,59751,59751,59785
2011,chapter,381,381,64,Povinné pojistné na veřejné zdravotní pojištění,tree-depth-4,62,21511,21511,21523
2011,chapter,381,381,65,Kapitálové výdaje,tree-depth-1,0,18150,16733,16733
2011,chapter,381,381,66,Investiční nákupy a související výdaje,tree-depth-2,65,18150,16733,16733
2011,chapter,381,381,67,Pořízení dlouhodobého hmotného majetku,tree-depth-3,66,15600,13050,13050
2011,chapter,381,381,68,"Budovy, haly a stavby",tree-depth-4,67,0,400,400
2011,chapter,381,381,69,Dopravní prostředky,tree-depth-4,67,4200,3600,3600
2011,chapter,381,381,70,"Stroje, přístroje a zařízení",tree-depth-4,67,0,200,200
2011,chapter,381,381,71,Výpočetní technika,tree-depth-4,67,11400,8850,8850
2011,chapter,381,381,72,Pořízení dlouhodobého nehmotného majetku,tree-depth-3,66,2550,3683,3683
2011,chapter,381,381,73,Programové vybavení,tree-depth-4,72,2550,3683,3683
2011,chapter,397,397,0,Operace státních finančních aktiv,0,None,2100000,1082845,1082845
2011,chapter,397,397,1,Běžné výdaje,tree-depth-1,0,563500,369007,369007
2011,chapter,397,397,2,Neinvestiční nákupy a související výdaje,tree-depth-2,1,90000,50000,50000
2011,chapter,397,397,3,Nákup služeb,tree-depth-3,2,30000,0,0
2011,chapter,397,397,4,Nákup ostatních služeb,tree-depth-4,3,30000,0,0
2011,chapter,397,397,5,Ostatní nákupy,tree-depth-3,2,10000,0,0
2011,chapter,397,397,6,Opravy a udržování,tree-depth-4,5,10000,0,0
2011,chapter,397,397,7,"Poskytnuté zálohy, jistiny, záruky a vládní úvěry",tree-depth-3,2,50000,50000,50000
2011,chapter,397,397,8,Ostatní poskytované zálohy a jistiny,tree-depth-4,7,50000,50000,50000
2011,chapter,397,397,9,Neinvestiční transfery do zahraničí,tree-depth-2,1,0,361,361
2011,chapter,397,397,10,Ostatní neinvestiční transfery do zahraničí,tree-depth-3,9,0,361,361
2011,chapter,397,397,11,Ostatní neinvestiční transfery do zahraničí,tree-depth-4,10,0,361,361
2011,chapter,397,397,12,Neinvestiční transfery soukromoprávním subjektům,tree-depth-2,1,20000,0,0
2011,chapter,397,397,13,Neinvestiční transfery podnikatelským subjektům,tree-depth-3,12,20000,0,0
2011,chapter,397,397,14,Neinvestiční transfery nefinančním podnikatelským subjektům-právnickým osobám,tree-depth-4,13,20000,0,0
2011,chapter,397,397,15,Neinvestiční transfery veřejnoprávním subjektům amezi peněžními fondy téhož subjektu,tree-depth-2,1,349500,237402,237402
2011,chapter,397,397,16,Neinvestiční transfery veřejným rozpočtům ústřední úrovně,tree-depth-3,15,69500,69895,69895
2011,chapter,397,397,17,Neinvestiční transfery státnímu rozpočtu,tree-depth-4,16,0,395,395
2011,chapter,397,397,18,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-4,16,69500,69500,69500
2011,chapter,397,397,19,Neinvestiční transfery veřejným rozpočtům územní úrovně,tree-depth-3,15,280000,167507,167507
2011,chapter,397,397,20,Neinvestiční transfery obcím,tree-depth-4,19,280000,167507,167507
2011,chapter,397,397,21,Ostatní neinvestiční výdaje,tree-depth-2,1,104000,81243,81243
2011,chapter,397,397,22,Ostatní neinvestiční výdaje,tree-depth-3,21,104000,81243,81243
2011,chapter,397,397,23,Ostatní neinvestiční výdaje jinde nezařazené,tree-depth-4,22,104000,81243,81243
2011,chapter,397,397,24,Kapitálové výdaje,tree-depth-1,0,1536500,713838,713838
2011,chapter,397,397,25,Investiční nákupy a související výdaje,tree-depth-2,24,190000,0,0
2011,chapter,397,397,26,Pořízení dlouhodobého hmotného majetku,tree-depth-3,25,190000,0,0
2011,chapter,397,397,27,"Budovy, haly a stavby",tree-depth-4,26,190000,0,0
2011,chapter,397,397,28,Investiční transfery,tree-depth-2,24,1151500,713838,713838
2011,chapter,397,397,29,Investiční transfery podnikatelským subjektům,tree-depth-3,28,830000,470000,470000
2011,chapter,397,397,30,Investiční transfery nefinančním podnikatelským subjektům-právnickým osobám,tree-depth-4,29,830000,470000,470000
2011,chapter,397,397,31,Investiční transfery příspěvkovým a podobným organizacím,tree-depth-3,28,100000,68224,68224
2011,chapter,397,397,32,Investiční transfery zřízeným příspěvkovým organizacím,tree-depth-4,31,100000,68224,68224
2011,chapter,397,397,33,Investiční transfery veřejným rozpočtům ústřední úrovně,tree-depth-3,28,71500,71500,71500
2011,chapter,397,397,34,Ostatní investiční transfery jiným veřejným rozpočtům,tree-depth-4,33,71500,71500,71500
2011,chapter,397,397,35,Investiční transfery veřejným rozpočtům územní úrovně,tree-depth-3,28,150000,104114,104114
2011,chapter,397,397,36,Investiční transfery krajům,tree-depth-4,35,0,24248,24248
2011,chapter,397,397,37,Investiční transfery obcím,tree-depth-4,35,150000,79866,79866
2011,chapter,397,397,38,Ostatní kapitálové výdaje,tree-depth-2,24,195000,0,0
2011,chapter,397,397,39,Ostatní kapitálové výdaje,tree-depth-3,38,195000,0,0
2011,chapter,397,397,40,Ostatní kapitálové výdaje jinde nezařazené,tree-depth-4,39,195000,0,0
2011,chapter,302,302,0,Poslanecká sněmovna Parlamentu,0,None,1081439,1099435,1121159
2011,chapter,302,302,1,Běžné výdaje,tree-depth-1,0,1051439,1069435,1091159
2011,chapter,302,302,2,Neinvestiční nákupy a související výdaje,tree-depth-2,1,597073,596263,617987
2011,chapter,302,302,3,Nákup materiálu,tree-depth-3,2,50408,37733,37733
2011,chapter,302,302,4,Drobný hmotný dlouhodobý majetek,tree-depth-4,3,8565,6355,6355
2011,chapter,302,302,5,"Knihy, učební pomůcky a tisk",tree-depth-4,3,2500,3465,3465
2011,chapter,302,302,6,Nákup materiálu jinde nezařazený,tree-depth-4,3,39343,27276,27276
2011,chapter,302,302,7,"Prádlo, oděv a obuv",tree-depth-4,3,0,637,637
2011,chapter,302,302,8,Nákup služeb,tree-depth-3,2,289130,292567,292567
2011,chapter,302,302,9,"Konzultační, poradenské a právní služby",tree-depth-4,8,1700,1198,1198
2011,chapter,302,302,10,Nájemné,tree-depth-4,8,72800,63162,63162
2011,chapter,302,302,11,Nákup ostatních služeb,tree-depth-4,8,177300,198049,198049
2011,chapter,302,302,12,Služby peněžních ústavů,tree-depth-4,8,5150,3755,3755
2011,chapter,302,302,13,Služby pošt,tree-depth-4,8,400,463,463
2011,chapter,302,302,14,Služby školení a vzdělávání,tree-depth-4,8,1940,2224,2224
2011,chapter,302,302,15,Služby telekomunikací a radiokomunikací,tree-depth-4,8,29340,23505,23505
2011,chapter,302,302,16,Služby zpracování dat,tree-depth-4,8,500,211,211
2011,chapter,302,302,17,"Nákup vody, paliv a energie",tree-depth-3,2,32120,30149,30149
2011,chapter,302,302,18,Elektrická energie,tree-depth-4,17,17510,18704,18704
2011,chapter,302,302,19,Plyn,tree-depth-4,17,5510,7606,7606
2011,chapter,302,302,20,Pohonné hmoty a maziva,tree-depth-4,17,8000,2600,2600
2011,chapter,302,302,21,Studená voda,tree-depth-4,17,1100,1239,1239
2011,chapter,302,302,22,Ostatní nákupy,tree-depth-3,2,69100,78606,100330
2011,chapter,302,302,23,Cestovné (tuzemské i zahraniční),tree-depth-4,22,44800,31931,31931
2011,chapter,302,302,24,Opravy a udržování,tree-depth-4,22,20000,42021,63745
2011,chapter,302,302,25,Ostatní nákupy jinde nezařazené,tree-depth-4,22,0,448,448
2011,chapter,302,302,26,Pohoštění,tree-depth-4,22,4100,3791,3791
2011,chapter,302,302,27,Programové vybavení,tree-depth-4,22,200,335,335
2011,chapter,302,302,28,Účastnické poplatky na konference,tree-depth-4,22,0,80,80
2011,chapter,302,302,29,"Výdaje související s neinvestičními nákupy, příspěvky, náhrady a věcné dary",tree-depth-3,2,156315,157208,157208
2011,chapter,302,302,30,Náhrady a příspěvky související s výkonem ústavní funkce a funkce soudce,tree-depth-4,29,143690,143997,143997
2011,chapter,302,302,31,Odvody za neplnění povinnosti zaměstnávat zdravotně postižené,tree-depth-4,29,50,0,0
2011,chapter,302,302,32,Poskytnuté neinvestiční příspěvky a náhrady (část),tree-depth-4,29,11875,11781,11781
2011,chapter,302,302,33,Věcné dary,tree-depth-4,29,700,1430,1430
2011,chapter,302,302,34,Neinvestiční transfery do zahraničí,tree-depth-2,1,1500,1766,1766
2011,chapter,302,302,35,Neinvestiční transfery mezinárodním organizacím anadnárodním orgánům,tree-depth-3,34,1500,1766,1766
2011,chapter,302,302,36,Neinvestiční transfery mezinárodním organizacím,tree-depth-4,35,1500,1766,1766
2011,chapter,302,302,37,Neinvestiční transfery obyvatelstvu,tree-depth-2,1,300,800,800
2011,chapter,302,302,38,Náhrady placené obyvatelstvu,tree-depth-3,37,300,800,800
2011,chapter,302,302,39,Náhrady mezd v době nemoci,tree-depth-4,38,300,800,800
2011,chapter,302,302,40,Neinvestiční transfery veřejnoprávním subjektům amezi peněžními fondy téhož subjektu,tree-depth-2,1,3167,3211,3211
2011,chapter,302,302,41,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-3,40,1600,1628,1628
2011,chapter,302,302,42,"Platby daní a poplatků krajům, obcím a státním fondům",tree-depth-4,41,0,27,27
2011,chapter,302,302,43,Platby daní a poplatků státnímu rozpočtu,tree-depth-4,41,1600,1600,1600
2011,chapter,302,302,44,Úhrady sankcí jiným rozpočtům,tree-depth-4,41,0,1,1
2011,chapter,302,302,45,Převody vlastním fondům,tree-depth-3,40,1567,1583,1583
2011,chapter,302,302,46,Převody fondu kulturních a sociálních potřeb a sociálnímu fondu obcí a krajů,tree-depth-4,45,1567,1583,1583
2011,chapter,302,302,47,"Výdaje na platy, ostatní platby za provedenou práci a pojistné",tree-depth-2,1,449399,467395,467395
2011,chapter,302,302,48,Ostatní platby za provedenou práci,tree-depth-3,47,178759,177159,177159
2011,chapter,302,302,49,Odchodné,tree-depth-4,48,100,100,100
2011,chapter,302,302,50,Odstupné,tree-depth-4,48,96,96,96
2011,chapter,302,302,51,Ostatní osobní výdaje,tree-depth-4,48,6300,4700,4700
2011,chapter,302,302,52,Platy představitelů státní moci a některých orgánů,tree-depth-4,48,172263,172263,172263
2011,chapter,302,302,53,Platy,tree-depth-3,47,156662,158262,158262
2011,chapter,302,302,54,Platy zaměstnanců v pracovním poměru,tree-depth-4,53,156662,158262,158262
2011,chapter,302,302,55,Povinné pojistné placené zaměstnavatelem,tree-depth-3,47,113978,131974,131974
2011,chapter,302,302,56,Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti,tree-depth-4,55,83807,97039,97039
2011,chapter,302,302,57,Povinné pojistné na veřejné zdravotní pojištění,tree-depth-4,55,30171,34935,34935
2011,chapter,302,302,58,Kapitálové výdaje,tree-depth-1,0,30000,30000,30000
2011,chapter,302,302,59,Investiční nákupy a související výdaje,tree-depth-2,58,30000,30000,30000
2011,chapter,302,302,60,Pořízení dlouhodobého hmotného majetku,tree-depth-3,59,30000,28729,28729
2011,chapter,302,302,61,"Budovy, haly a stavby",tree-depth-4,60,10000,11963,11963
2011,chapter,302,302,62,Dopravní prostředky,tree-depth-4,60,8000,2199,2199
2011,chapter,302,302,63,"Stroje, přístroje a zařízení",tree-depth-4,60,10400,13848,13848
2011,chapter,302,302,64,Výpočetní technika,tree-depth-4,60,1600,719,719
2011,chapter,302,302,65,Pořízení dlouhodobého nehmotného majetku,tree-depth-3,59,0,1271,1271
2011,chapter,302,302,66,Programové vybavení,tree-depth-4,65,0,1271,1271
2011,chapter,372,372,0,Rada pro rozhlasové a televizní vysílání,0,None,54253,54765,55063
2011,chapter,372,372,1,Běžné výdaje,tree-depth-1,0,53253,53765,54063
2011,chapter,372,372,2,Neinvestiční nákupy a související výdaje,tree-depth-2,1,21077,21011,21170
2011,chapter,372,372,3,Nákup materiálu,tree-depth-3,2,2817,3133,3133
2011,chapter,372,372,4,Drobný hmotný dlouhodobý majetek,tree-depth-4,3,600,918,918
2011,chapter,372,372,5,"Knihy, učební pomůcky a tisk",tree-depth-4,3,167,167,167
2011,chapter,372,372,6,Nákup materiálu jinde nezařazený,tree-depth-4,3,2050,2048,2048
2011,chapter,372,372,7,Nákup služeb,tree-depth-3,2,12200,13045,13045
2011,chapter,372,372,8,"Konzultační, poradenské a právní služby",tree-depth-4,7,1500,1900,1900
2011,chapter,372,372,9,Nájemné,tree-depth-4,7,300,309,309
2011,chapter,372,372,10,Nákup ostatních služeb,tree-depth-4,7,6500,6800,6800
2011,chapter,372,372,11,Služby peněžních ústavů,tree-depth-4,7,130,121,121
2011,chapter,372,372,12,Služby pošt,tree-depth-4,7,100,44,44
2011,chapter,372,372,13,Služby školení a vzdělávání,tree-depth-4,7,370,926,926
2011,chapter,372,372,14,Služby telekomunikací a radiokomunikací,tree-depth-4,7,1600,1246,1246
2011,chapter,372,372,15,Služby zpracování dat,tree-depth-4,7,1700,1700,1700
2011,chapter,372,372,16,"Nákup vody, paliv a energie",tree-depth-3,2,1500,1060,1060
2011,chapter,372,372,17,Elektrická energie,tree-depth-4,16,750,440,440
2011,chapter,372,372,18,Plyn,tree-depth-4,16,450,345,345
2011,chapter,372,372,19,Pohonné hmoty a maziva,tree-depth-4,16,200,175,175
2011,chapter,372,372,20,Studená voda,tree-depth-4,16,100,100,100
2011,chapter,372,372,21,Ostatní nákupy,tree-depth-3,2,3400,3225,3225
2011,chapter,372,372,22,Cestovné (tuzemské i zahraniční),tree-depth-4,21,2050,2296,2296
2011,chapter,372,372,23,Opravy a udržování,tree-depth-4,21,500,470,470
2011,chapter,372,372,24,Ostatní nákupy jinde nezařazené,tree-depth-4,21,50,50,50
2011,chapter,372,372,25,Pohoštění,tree-depth-4,21,300,215,215
2011,chapter,372,372,26,Programové vybavení,tree-depth-4,21,400,52,52
2011,chapter,372,372,27,Účastnické poplatky na konference,tree-depth-4,21,100,142,142
2011,chapter,372,372,28,Úroky a ostatní finanční výdaje,tree-depth-3,2,60,60,60
2011,chapter,372,372,29,Realizované kurzové ztráty,tree-depth-4,28,60,60,60
2011,chapter,372,372,30,"Výdaje související s neinvestičními nákupy, příspěvky, náhrady a věcné dary",tree-depth-3,2,1100,488,647
2011,chapter,372,372,31,Poskytnuté neinvestiční příspěvky a náhrady (část),tree-depth-4,30,1100,488,647
2011,chapter,372,372,32,Neinvestiční transfery obyvatelstvu,tree-depth-2,1,0,21,21
2011,chapter,372,372,33,Náhrady placené obyvatelstvu,tree-depth-3,32,0,21,21
2011,chapter,372,372,34,Náhrady mezd v době nemoci,tree-depth-4,33,0,21,21
2011,chapter,372,372,35,Neinvestiční transfery veřejnoprávním subjektům amezi peněžními fondy téhož subjektu,tree-depth-2,1,135,136,136
2011,chapter,372,372,36,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-3,35,0,1,1
2011,chapter,372,372,37,Platby daní a poplatků státnímu rozpočtu,tree-depth-4,36,0,1,1
2011,chapter,372,372,38,Převody vlastním fondům,tree-depth-3,35,135,135,135
2011,chapter,372,372,39,Převody fondu kulturních a sociálních potřeb a sociálnímu fondu obcí a krajů,tree-depth-4,38,135,135,135
2011,chapter,372,372,40,Ostatní neinvestiční výdaje,tree-depth-2,1,0,556,606
2011,chapter,372,372,41,Ostatní neinvestiční výdaje,tree-depth-3,40,0,556,606
2011,chapter,372,372,42,Ostatní neinvestiční výdaje jinde nezařazené,tree-depth-4,41,0,556,606
2011,chapter,372,372,43,"Výdaje na platy, ostatní platby za provedenou práci a pojistné",tree-depth-2,1,32041,32041,32130
2011,chapter,372,372,44,Ostatní platby za provedenou práci,tree-depth-3,43,10418,10418,10507
2011,chapter,372,372,45,Odchodné,tree-depth-4,44,0,308,308
2011,chapter,372,372,46,Odstupné,tree-depth-4,44,0,0,89
2011,chapter,372,372,47,Ostatní osobní výdaje,tree-depth-4,44,1357,1357,1357
2011,chapter,372,372,48,Platy představitelů státní moci a některých orgánů,tree-depth-4,44,9061,8753,8753
2011,chapter,372,372,49,Platy,tree-depth-3,43,13492,13492,13492
2011,chapter,372,372,50,Platy zaměstnanců v pracovním poměru,tree-depth-4,49,13492,13492,13492
2011,chapter,372,372,51,Povinné pojistné placené zaměstnavatelem,tree-depth-3,43,8131,8131,8131
2011,chapter,372,372,52,Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti,tree-depth-4,51,5978,5978,5978
2011,chapter,372,372,53,Povinné pojistné na veřejné zdravotní pojištění,tree-depth-4,51,2153,2153,2153
2011,chapter,372,372,54,Kapitálové výdaje,tree-depth-1,0,1000,1000,1000
2011,chapter,372,372,55,Investiční nákupy a související výdaje,tree-depth-2,54,1000,1000,1000
2011,chapter,372,372,56,Pořízení dlouhodobého hmotného majetku,tree-depth-3,55,700,913,913
2011,chapter,372,372,57,"Budovy, haly a stavby",tree-depth-4,56,150,0,0
2011,chapter,372,372,58,Dopravní prostředky,tree-depth-4,56,0,913,913
2011,chapter,372,372,59,"Stroje, přístroje a zařízení",tree-depth-4,56,100,0,0
2011,chapter,372,372,60,Výpočetní technika,tree-depth-4,56,450,0,0
2011,chapter,372,372,61,Pořízení dlouhodobého nehmotného majetku,tree-depth-3,55,300,87,87
2011,chapter,372,372,62,Programové vybavení,tree-depth-4,61,300,87,87
2011,chapter,303,303,0,Senát Parlamentu,0,None,508516,513316,519239
2011,chapter,303,303,1,Běžné výdaje,tree-depth-1,0,493745,498545,502660
2011,chapter,303,303,2,Neinvestiční nákupy a související výdaje,tree-depth-2,1,272438,272418,272418
2011,chapter,303,303,3,Nákup materiálu,tree-depth-3,2,9140,10667,10667
2011,chapter,303,303,4,Drobný hmotný dlouhodobý majetek,tree-depth-4,3,4305,5478,5478
2011,chapter,303,303,5,"Knihy, učební pomůcky a tisk",tree-depth-4,3,750,717,717
2011,chapter,303,303,6,Léky a zdravotnický materiál,tree-depth-4,3,15,15,15
2011,chapter,303,303,7,Nákup materiálu jinde nezařazený,tree-depth-4,3,3980,4350,4350
2011,chapter,303,303,8,Ochranné pomůcky,tree-depth-4,3,20,50,50
2011,chapter,303,303,9,"Prádlo, oděv a obuv",tree-depth-4,3,70,57,57
2011,chapter,303,303,10,Nákup služeb,tree-depth-3,2,122823,121564,121564
2011,chapter,303,303,11,"Konzultační, poradenské a právní služby",tree-depth-4,10,1395,615,615
2011,chapter,303,303,12,Nájemné,tree-depth-4,10,29345,29789,29789
2011,chapter,303,303,13,Nákup ostatních služeb,tree-depth-4,10,85633,86175,86175
2011,chapter,303,303,14,Služby peněžních ústavů,tree-depth-4,10,1350,620,620
2011,chapter,303,303,15,Služby pošt,tree-depth-4,10,350,350,350
2011,chapter,303,303,16,Služby školení a vzdělávání,tree-depth-4,10,850,810,810
2011,chapter,303,303,17,Služby telekomunikací a radiokomunikací,tree-depth-4,10,3900,3205,3205
2011,chapter,303,303,18,"Nákup vody, paliv a energie",tree-depth-3,2,18460,15670,15670
2011,chapter,303,303,19,Elektrická energie,tree-depth-4,18,14200,11380,11380
2011,chapter,303,303,20,Plyn,tree-depth-4,18,580,310,310
2011,chapter,303,303,21,Pohonné hmoty a maziva,tree-depth-4,18,2800,3200,3200
2011,chapter,303,303,22,Studená voda,tree-depth-4,18,880,780,780
2011,chapter,303,303,23,Ostatní nákupy,tree-depth-3,2,44115,51584,51584
2011,chapter,303,303,24,Cestovné (tuzemské i zahraniční),tree-depth-4,23,17700,16250,16250
2011,chapter,303,303,25,Opravy a udržování,tree-depth-4,23,24250,33012,33012
2011,chapter,303,303,26,Ostatní nákupy jinde nezařazené,tree-depth-4,23,55,85,85
2011,chapter,303,303,27,Pohoštění,tree-depth-4,23,1950,2047,2047
2011,chapter,303,303,28,Programové vybavení,tree-depth-4,23,150,150,150
2011,chapter,303,303,29,Účastnické poplatky na konference,tree-depth-4,23,10,40,40
2011,chapter,303,303,30,"Poskytnuté zálohy, jistiny, záruky a vládní úvěry",tree-depth-3,2,0,0,0
2011,chapter,303,303,31,Poskytované zálohy vlastní pokladně,tree-depth-4,30,0,0,0
2011,chapter,303,303,32,Úroky a ostatní finanční výdaje,tree-depth-3,2,200,460,460
2011,chapter,303,303,33,Realizované kurzové ztráty,tree-depth-4,32,200,460,460
2011,chapter,303,303,34,"Výdaje související s neinvestičními nákupy, příspěvky, náhrady a věcné dary",tree-depth-3,2,77700,72473,72473
2011,chapter,303,303,35,Náhrady a příspěvky související s výkonem ústavní funkce a funkce soudce,tree-depth-4,34,70600,65250,65250
2011,chapter,303,303,36,Poskytnuté neinvestiční příspěvky a náhrady (část),tree-depth-4,34,6110,6195,6195
2011,chapter,303,303,37,Věcné dary,tree-depth-4,34,990,993,993
2011,chapter,303,303,38,Zaplacené sankce,tree-depth-4,34,0,35,35
2011,chapter,303,303,39,Neinvestiční transfery do zahraničí,tree-depth-2,1,1100,1100,1100
2011,chapter,303,303,40,Neinvestiční transfery mezinárodním organizacím anadnárodním orgánům,tree-depth-3,39,1100,1100,1100
2011,chapter,303,303,41,Neinvestiční transfery mezinárodním organizacím,tree-depth-4,40,1100,1100,1100
2011,chapter,303,303,42,Neinvestiční transfery obyvatelstvu,tree-depth-2,1,350,350,350
2011,chapter,303,303,43,Náhrady placené obyvatelstvu,tree-depth-3,42,350,350,350
2011,chapter,303,303,44,Náhrady mezd v době nemoci,tree-depth-4,43,350,350,350
2011,chapter,303,303,45,Neinvestiční transfery veřejnoprávním subjektům amezi peněžními fondy téhož subjektu,tree-depth-2,1,2722,2742,2742
2011,chapter,303,303,46,Ostatní neinvestiční transfery jiným veřejným rozpočtům,tree-depth-3,45,1855,1875,1875
2011,chapter,303,303,47,"Platby daní a poplatků krajům, obcím a státním fondům",tree-depth-4,46,0,1805,1805
2011,chapter,303,303,48,Platby daní a poplatků státnímu rozpočtu,tree-depth-4,46,1855,70,70
2011,chapter,303,303,49,Převody vlastním fondům,tree-depth-3,45,867,867,867
2011,chapter,303,303,50,Převody fondu kulturních a sociálních potřeb a sociálnímu fondu obcí a krajů,tree-depth-4,49,867,867,867
2011,chapter,303,303,51,"Výdaje na platy, ostatní platby za provedenou práci a pojistné",tree-depth-2,1,217135,221935,226050
2011,chapter,303,303,52,Ostatní platby za provedenou práci,tree-depth-3,51,75342,70942,75057
2011,chapter,303,303,53,Odchodné,tree-depth-4,52,0,0,4115
2011,chapter,303,303,54,Odstupné,tree-depth-4,52,0,200,200
2011,chapter,303,303,55,Ostatní osobní výdaje,tree-depth-4,52,3107,1607,1607
2011,chapter,303,303,56,Platy představitelů státní moci a některých orgánů,tree-depth-4,52,72235,69135,69135
2011,chapter,303,303,57,Platy,tree-depth-3,51,86699,86699,86699
2011,chapter,303,303,58,Platy zaměstnanců v pracovním poměru,tree-depth-4,57,86699,86699,86699
2011,chapter,303,303,59,Povinné pojistné placené zaměstnavatelem,tree-depth-3,51,55094,64294,64294
2011,chapter,303,303,60,Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti,tree-depth-4,59,40510,47275,47275
2011,chapter,303,303,61,Povinné pojistné na veřejné zdravotní pojištění,tree-depth-4,59,14584,17019,17019
2011,chapter,303,303,62,Kapitálové výdaje,tree-depth-1,0,14771,14771,16579
2011,chapter,303,303,63,Investiční nákupy a související výdaje,tree-depth-2,62,14771,14771,16579
2011,chapter,303,303,64,Pořízení dlouhodobého hmotného majetku,tree-depth-3,63,12721,12902,14710
2011,chapter,303,303,65,"Budovy, haly a stavby",tree-depth-4,64,3400,3454,4132
2011,chapter,303,303,66,Dopravní prostředky,tree-depth-4,64,3000,3000,3596
2011,chapter,303,303,67,"Stroje, přístroje a zařízení",tree-depth-4,64,3261,3416,3950
2011,chapter,303,303,68,Umělecká díla a předměty,tree-depth-4,64,0,100,100
2011,chapter,303,303,69,Výpočetní technika,tree-depth-4,64,3060,2932,2932
2011,chapter,303,303,70,Pořízení dlouhodobého nehmotného majetku,tree-depth-3,63,2050,1869,1869
2011,chapter,303,303,71,Programové vybavení,tree-depth-4,70,2050,1869,1869
2011,chapter,374,374,0,Správa státních hmotných rezerv,0,None,1843605,2019605,2021345
2011,chapter,374,374,1,Běžné výdaje,tree-depth-1,0,1813605,1940105,1941458
2011,chapter,374,374,2,Neinvestiční nákupy a související výdaje,tree-depth-2,1,1651411,1777921,1779274
2011,chapter,374,374,3,Nákup materiálu,tree-depth-3,2,5962,6004,6004
2011,chapter,374,374,4,Drobný hmotný dlouhodobý majetek,tree-depth-4,3,1700,1589,1589
2011,chapter,374,374,5,"Knihy, učební pomůcky a tisk",tree-depth-4,3,450,448,448
2011,chapter,374,374,6,Léky a zdravotnický materiál,tree-depth-4,3,12,14,14
2011,chapter,374,374,7,Nákup materiálu jinde nezařazený,tree-depth-4,3,3000,2979,2979
2011,chapter,374,374,8,Nákup zboží (za účelem dalšího prodeje),tree-depth-4,3,250,250,250
2011,chapter,374,374,9,Ochranné pomůcky,tree-depth-4,3,100,215,215
2011,chapter,374,374,10,Potraviny,tree-depth-4,3,450,509,509
2011,chapter,374,374,11,Nákup služeb,tree-depth-3,2,1611306,1740190,1741031
2011,chapter,374,374,12,"Konzultační, poradenské a právní služby",tree-depth-4,11,7500,2900,2900
2011,chapter,374,374,13,Nájemné,tree-depth-4,11,400,270,270
2011,chapter,374,374,14,Nákup ostatních služeb,tree-depth-4,11,1592406,1728716,1728717
2011,chapter,374,374,15,Služby peněžních ústavů,tree-depth-4,11,3300,2605,2605
2011,chapter,374,374,16,Služby pošt,tree-depth-4,11,200,179,179
2011,chapter,374,374,17,Služby školení a vzdělávání,tree-depth-4,11,2500,2136,2136
2011,chapter,374,374,18,Služby telekomunikací a radiokomunikací,tree-depth-4,11,5000,3384,4224
2011,chapter,374,374,19,"Nákup vody, paliv a energie",tree-depth-3,2,19416,15963,15963
2011,chapter,374,374,20,Elektrická energie,tree-depth-4,19,8200,7224,7224
2011,chapter,374,374,21,Nákup ostatních paliv a energie,tree-depth-4,19,270,40,40
2011,chapter,374,374,22,Pevná paliva,tree-depth-4,19,0,0,0
2011,chapter,374,374,23,Plyn,tree-depth-4,19,6500,5305,5305
2011,chapter,374,374,24,Pohonné hmoty a maziva,tree-depth-4,19,3200,2304,2304
2011,chapter,374,374,25,Studená voda,tree-depth-4,19,470,434,434
2011,chapter,374,374,26,Teplo,tree-depth-4,19,776,656,656
2011,chapter,374,374,27,Ostatní nákupy,tree-depth-3,2,14607,15640,16153
2011,chapter,374,374,28,Cestovné (tuzemské i zahraniční),tree-depth-4,27,1000,931,931
2011,chapter,374,374,29,Opravy a udržování,tree-depth-4,27,12262,14378,14891
2011,chapter,374,374,30,Ostatní nákupy jinde nezařazené,tree-depth-4,27,5,7,7
2011,chapter,374,374,31,Pohoštění,tree-depth-4,27,300,206,206
2011,chapter,374,374,32,Programové vybavení,tree-depth-4,27,1000,90,90
